(1657,15922,1)
(free,15923,7)
(1658,15930,7)
(free,15937,4)
(1659,15941,4)
(free,15945,7)
(1660,15952,2)
(free,15954,8)
(1661,15962,9)
(free,15971,8)
(1662,15979,6)
(free,15985,0)
(1663,15985,7)
(free,15992,2)
(1664,15994,7)
(free,16001,7)
(1665,16008,6)
(free,16014,5)
(1666,16019,6)
(free,16025,2)
(1667,16027,6)
(free,16033,2)
(1668,16035,3)
(free,16038,0)
(1669,16038,6)
(free,16044,6)
(1670,16050,1)
(free,16051,4)
(1671,16055,4)
(free,16059,3)
(1672,16062,7)
(free,16069,5)
(1673,16074,3)
(free,16077,5)
(1674,16082,8)
(free,16090,2)
(1675,16092,4)
(free,16096,0)
(1676,16096,9)
(free,16105,2)
(1677,16107,7)
(free,16114,7)
(1678,16121,7)
(free,16128,2)
(1679,16130,1)
(free,16131,5)
(1680,16136,8)
(free,16144,8)
(1681,16152,1)
(free,16153,7)
(1682,16160,5)
(free,16165,5)
(1683,16170,1)
(free,16171,8)
(1684,16179,4)
(free,16183,7)
(1685,16190,2)
(free,16192,1)
(1686,16193,6)
(free,16199,8)
(1687,16207,9)
(free,16216,2)
(1688,16218,3)
(free,16221,0)
(1689,16221,8)
(free,16229,0)
(1690,16229,7)
(free,16236,3)
(1691,16239,8)
(free,16247,9)
(1692,16256,8)
(free,16264,6)
(1693,16270,7)
(free,16277,8)
(1694,16285,1)
(free,16286,2)
(1695,16288,8)
(free,16296,6)
(1696,16302,2)
(free,16304,6)
(1697,16310,4)
(free,16314,1)
(1698,16315,8)
(free,16323,2)
(1699,16325,4)
(free,16329,5)
(1700,16334,3)
(free,16337,4)
(1701,16341,4)
(free,16345,9)
(1702,16354,8)
(free,16362,2)
(1703,16364,1)
(free,16365,2)
(1704,16367,7)
(free,16374,3)
(1705,16377,6)
(free,16383,9)
(1706,16392,5)
(free,16397,7)
(1707,16404,2)
(free,16406,3)
(1708,16409,1)
(free,16410,5)
(1709,16415,5)
(free,16420,3)
(1710,16423,1)
(free,16424,2)
(1711,16426,2)
(free,16428,4)
(1712,16432,2)
(free,16434,6)
(1713,16440,8)
(free,16448,8)
(1714,16456,1)
(free,16457,0)
(1715,16457,9)
(free,16466,6)
(1716,16472,4)
(free,16476,0)
(1717,16476,6)
(free,16482,6)
(1718,16488,2)
(free,16490,5)
(1719,16495,9)
(free,16504,5)
(1720,16509,7)
(free,16516,1)
(1721,16517,9)
(free,16526,8)
(1722,16534,4)
(free,16538,8)
(1723,16546,5)
(free,16551,1)
(1724,16552,4)
(free,16556,1)
(1725,16557,5)
(free,16562,3)
(1726,16565,4)
(free,16569,6)
(1727,16575,9)
(free,16584,0)
(1728,16584,8)
(free,16592,4)
(1729,16596,3)
(free,16599,7)
(1730,16606,4)
(free,16610,2)
(1731,16612,6)
(free,16618,0)
(1732,16618,3)
(free,16621,8)
(1733,16629,3)
(free,16632,8)
(1734,16640,1)
(free,16641,6)
(1735,16647,1)
(free,16648,2)
(1736,16650,8)
(free,16658,1)
(1737,16659,6)
(free,16665,7)
(1738,16672,9)
(free,16681,4)
(1739,16685,9)
(free,16694,2)
(1740,16696,9)
(free,16705,3)
(1741,16708,1)
(free,16709,6)
(1742,16715,2)
(free,16717,5)
(1743,16722,2)
(free,16724,6)
(1744,16730,8)
(free,16738,7)
(1745,16745,2)
(free,16747,6)
(1746,16753,7)
(free,16760,7)
(1747,16767,8)
(free,16775,9)
(1748,16784,2)
(free,16786,6)
(1749,16792,3)
(free,16795,7)
(1750,16802,7)
(free,16809,7)
(1751,16816,8)
(free,16824,5)
(1752,16829,8)
(free,16837,0)
(1753,16837,3)
(free,16840,8)
(1754,16848,8)
(free,16856,7)
(1755,16863,5)
(free,16868,7)
(1756,16875,6)
(free,16881,6)
(1757,16887,3)
(free,16890,3)
(1758,16893,9)
(free,16902,0)
(1759,16902,1)
(free,16903,5)
(1760,16908,5)
(free,16913,5)
(1761,16918,9)
(free,16927,8)
(1762,16935,1)
(free,16936,2)
(1763,16938,2)
(free,16940,9)
(1764,16949,3)
(free,16952,9)
(1765,16961,7)
(free,16968,3)
(1766,16971,8)
(free,16979,6)
(1767,16985,7)
(free,16992,9)
(1768,17001,3)
(free,17004,5)
(1769,17009,5)
(free,17014,0)
(1770,17014,4)
(free,17018,3)
(1771,17021,2)
(free,17023,5)
(1772,17028,4)
(free,17032,2)
(1773,17034,9)
(free,17043,6)
(1774,17049,4)
(free,17053,8)
(1775,17061,5)
(free,17066,7)
(1776,17073,1)
(free,17074,5)
(1777,17079,6)
(free,17085,2)
(1778,17087,9)
(free,17096,9)
(1779,17105,5)
(free,17110,8)
(1780,17118,1)
(free,17119,6)
(1781,17125,6)
(free,17131,0)
(1782,17131,5)
(free,17136,2)
(1783,17138,7)
(free,17145,5)
(1784,17150,6)
(free,17156,1)
(1785,17157,9)
(free,17166,9)
(1786,17175,9)
(free,17184,9)
(1787,17193,9)
(free,17202,5)
(1788,17207,7)
(free,17214,0)
(1789,17214,9)
(free,17223,2)
(1790,17225,8)
(free,17233,5)
(1791,17238,6)
(free,17244,8)
(1792,17252,3)
(free,17255,6)
(1793,17261,3)
(free,17264,0)
(1794,17264,7)
(free,17271,0)
(1795,17271,5)
(free,17276,9)
(1796,17285,5)
(free,17290,1)
(1797,17291,5)
(free,17296,9)
(1798,17305,8)
(free,17313,3)
(1799,17316,6)
(free,17322,1)
(1800,17323,3)
(free,17326,7)
(1801,17333,1)
(free,17334,0)
(1802,17334,1)
(free,17335,7)
(1803,17342,9)
(free,17351,0)
(1804,17351,7)
(free,17358,5)
(1805,17363,9)
(free,17372,7)
(1806,17379,9)
(free,17388,5)
(1807,17393,6)
(free,17399,9)
(1808,17408,8)
(free,17416,6)
(1809,17422,8)
(free,17430,7)
(1810,17437,9)
(free,17446,5)
(1811,17451,1)
(free,17452,9)
(1812,17461,1)
(free,17462,3)
(1813,17465,5)
(free,17470,0)
(1814,17470,6)
(free,17476,5)
(1815,17481,3)
(free,17484,1)
(1816,17485,3)
(free,17488,2)
(1817,17490,8)
(free,17498,3)
(1818,17501,8)
(free,17509,1)
(1819,17510,2)
(free,17512,0)
(1820,17512,7)
(free,17519,2)
(1821,17521,2)
(free,17523,3)
(1822,17526,1)
(free,17527,2)
(1823,17529,9)
(free,17538,7)
(1824,17545,6)
(free,17551,5)
(1825,17556,4)
(free,17560,2)
(1826,17562,6)
(free,17568,6)
(1827,17574,3)
(free,17577,6)
(1828,17583,2)
(free,17585,8)
(1829,17593,4)
(free,17597,8)
(1830,17605,2)
(free,17607,9)
(1831,17616,1)
(free,17617,7)
(1832,17624,1)
(free,17625,0)
(1833,17625,8)
(free,17633,6)
(1834,17639,3)
(free,17642,1)
(1835,17643,3)
(free,17646,2)
(1836,17648,9)
(free,17657,0)
(1837,17657,7)
(free,17664,3)
(1838,17667,2)
(free,17669,2)
(1839,17671,2)
(free,17673,5)
(1840,17678,6)
(free,17684,2)
(1841,17686,4)
(free,17690,5)
(1842,17695,7)
(free,17702,7)
(1843,17709,9)
(free,17718,1)
(1844,17719,9)
(free,17728,2)
(1845,17730,6)
(free,17736,8)
(1846,17744,6)
(free,17750,8)
(1847,17758,1)
(free,17759,4)
(1848,17763,9)
(free,17772,6)
(1849,17778,9)
(free,17787,8)
(1850,17795,2)
(free,17797,5)
(1851,17802,4)
(free,17806,4)
(1852,17810,2)
(free,17812,6)
(1853,17818,9)
(free,17827,4)
(1854,17831,6)
(free,17837,9)
(1855,17846,3)
(free,17849,5)
(1856,17854,4)
(free,17858,5)
(1857,17863,1)
(free,17864,2)
(1858,17866,3)
(free,17869,8)
(1859,17877,6)
(free,17883,9)
(1860,17892,4)
(free,17896,2)
(1861,17898,2)
(free,17900,3)
(1862,17903,4)
(free,17907,5)
(1863,17912,3)
(free,17915,9)
(1864,17924,3)
(free,17927,1)
(1865,17928,3)
(free,17931,8)
(1866,17939,7)
(free,17946,8)
(1867,17954,9)
(free,17963,6)
(1868,17969,7)
(free,17976,9)
(1869,17985,8)
(free,17993,7)
(1870,18000,5)
(free,18005,1)
(1871,18006,2)
(free,18008,3)
(1872,18011,9)
(free,18020,8)
(1873,18028,8)
(free,18036,1)
(1874,18037,9)
(free,18046,3)
(1875,18049,5)
(free,18054,3)
(1876,18057,9)
(free,18066,5)
(1877,18071,8)
(free,18079,5)
(1878,18084,4)
(free,18088,7)
(1879,18095,4)
(free,18099,8)
(1880,18107,4)
(free,18111,9)
(1881,18120,2)
(free,18122,2)
(1882,18124,3)
(free,18127,9)
(1883,18136,2)
(free,18138,7)
(1884,18145,2)
(free,18147,0)
(1885,18147,3)
(free,18150,4)
(1886,18154,8)
(free,18162,5)
(1887,18167,4)
(free,18171,9)
(1888,18180,1)
(free,18181,9)
(1889,18190,3)
(free,18193,8)
(1890,18201,4)
(free,18205,8)
(1891,18213,1)
(free,18214,4)
(1892,18218,8)
(free,18226,8)
(1893,18234,8)
(free,18242,0)
(1894,18242,5)
(free,18247,7)
(1895,18254,9)
(free,18263,4)
(1896,18267,7)
(free,18274,7)
(1897,18281,1)
(free,18282,7)
(1898,18289,3)
(free,18292,8)
(1899,18300,2)
(free,18302,1)
(1900,18303,3)
(free,18306,2)
(1901,18308,4)
(free,18312,3)
(1902,18315,4)
(free,18319,0)
(1903,18319,2)
(free,18321,0)
(1904,18321,6)
(free,18327,9)
(1905,18336,1)
(free,18337,2)
(1906,18339,2)
(free,18341,1)
(1907,18342,9)
(free,18351,3)
(1908,18354,4)
(free,18358,7)
(1909,18365,5)
(free,18370,1)
(1910,18371,4)
(free,18375,7)
(1911,18382,9)
(free,18391,2)
(1912,18393,7)
(free,18400,7)
(1913,18407,2)
(free,18409,7)
(1914,18416,7)
(free,18423,4)
(1915,18427,8)
(free,18435,8)
(1916,18443,3)
(free,18446,8)
(1917,18454,1)
(free,18455,9)
(1918,18464,2)
(free,18466,4)
(1919,18470,7)
(free,18477,2)
(1920,18479,5)
(free,18484,9)
(1921,18493,1)
(free,18494,5)
(1922,18499,6)
(free,18505,2)
(1923,18507,7)
(free,18514,5)
(1924,18519,3)
(free,18522,2)
(1925,18524,6)
(free,18530,3)
(1926,18533,5)
(free,18538,4)
(1927,18542,9)
(free,18551,1)
(1928,18552,4)
(free,18556,1)
(1929,18557,7)
(free,18564,6)
(1930,18570,3)
(free,18573,9)
(1931,18582,8)
(free,18590,1)
(1932,18591,5)
(free,18596,7)
(1933,18603,8)
(free,18611,0)
(1934,18611,8)
(free,18619,9)
(1935,18628,3)
(free,18631,7)
(1936,18638,7)
(free,18645,8)
(1937,18653,1)
(free,18654,6)
(1938,18660,9)
(free,18669,0)
(1939,18669,6)
(free,18675,4)
(1940,18679,3)
(free,18682,9)
(1941,18691,1)
(free,18692,2)
(1942,18694,4)
(free,18698,9)
(1943,18707,2)
(free,18709,9)
(1944,18718,9)
(free,18727,2)
(1945,18729,9)
(free,18738,5)
(1946,18743,9)
(free,18752,6)
(1947,18758,1)
(free,18759,3)
(1948,18762,9)
(free,18771,1)
(1949,18772,2)
(free,18774,4)
(1950,18778,2)
(free,18780,9)
(1951,18789,7)
(free,18796,3)
(1952,18799,8)
(free,18807,9)
(1953,18816,7)
(free,18823,0)
(1954,18823,5)
(free,18828,9)
(1955,18837,3)
(free,18840,2)
(1956,18842,1)
(free,18843,2)
(1957,18845,2)
(free,18847,2)
(1958,18849,4)
(free,18853,3)
(1959,18856,1)
(free,18857,9)
(1960,18866,5)
(free,18871,2)
(1961,18873,6)
(free,18879,6)
(1962,18885,9)
(free,18894,3)
(1963,18897,9)
(free,18906,8)
(1964,18914,1)
(free,18915,0)
(1965,18915,7)
(free,18922,3)
(1966,18925,5)
(free,18930,9)
(1967,18939,3)
(free,18942,6)
(1968,18948,4)
(free,18952,7)
(1969,18959,4)
(free,18963,9)
(1970,18972,2)
(free,18974,4)
(1971,18978,7)
(free,18985,0)
(1972,18985,6)
(free,18991,6)
(1973,18997,9)
(free,19006,6)
(1974,19012,3)
(free,19015,8)
(1975,19023,9)
(free,19032,9)
(1976,19041,4)
(free,19045,1)
(1977,19046,2)
(free,19048,4)
(1978,19052,5)
(free,19057,8)
(1979,19065,4)
(free,19069,9)
(1980,19078,3)
(free,19081,5)
(1981,19086,8)
(free,19094,8)
(1982,19102,4)
(free,19106,7)
(1983,19113,5)
(free,19118,8)
(1984,19126,5)
(free,19131,1)
(1985,19132,6)
(free,19138,1)
(1986,19139,8)
(free,19147,1)
(1987,19148,4)
(free,19152,9)
(1988,19161,8)
(free,19169,1)
(1989,19170,1)
(free,19171,4)
(1990,19175,8)
(free,19183,1)
(1991,19184,7)
(free,19191,3)
(1992,19194,8)
(free,19202,5)
(1993,19207,7)
(free,19214,0)
(1994,19214,6)
(free,19220,2)
(1995,19222,2)
(free,19224,4)
(1996,19228,1)
(free,19229,0)
(1997,19229,7)
(free,19236,4)
(1998,19240,1)
(free,19241,1)
(1999,19242,7)
(free,19249,2)
(2000,19251,2)
(free,19253,8)
(2001,19261,3)
(free,19264,2)
(2002,19266,4)
(free,19270,0)
(2003,19270,8)
(free,19278,8)
(2004,19286,2)
(free,19288,5)
(2005,19293,3)
(free,19296,5)
(2006,19301,2)
(free,19303,2)
(2007,19305,8)
(free,19313,4)
(2008,19317,3)
(free,19320,3)
(2009,19323,6)
(free,19329,1)
(2010,19330,2)
(free,19332,2)
(2011,19334,9)
(free,19343,0)
(2012,19343,8)
(free,19351,2)
(2013,19353,7)
(free,19360,3)
(2014,19363,1)
(free,19364,1)
(2015,19365,5)
(free,19370,1)
(2016,19371,8)
(free,19379,9)
(2017,19388,5)
(free,19393,0)
(2018,19393,5)
(free,19398,6)
(2019,19404,8)
(free,19412,6)
(2020,19418,5)
(free,19423,4)
(2021,19427,7)
(free,19434,5)
(2022,19439,5)
(free,19444,6)
(2023,19450,2)
(free,19452,2)
(2024,19454,8)
(free,19462,1)
(2025,19463,8)
(free,19471,7)
(2026,19478,7)
(free,19485,4)
(2027,19489,5)
(free,19494,9)
(2028,19503,5)
(free,19508,6)
(2029,19514,1)
(free,19515,3)
(2030,19518,8)
(free,19526,9)
(2031,19535,9)
(free,19544,4)
(2032,19548,3)
(free,19551,8)
(2033,19559,4)
(free,19563,0)
(2034,19563,5)
(free,19568,8)
(2035,19576,2)
(free,19578,8)
(2036,19586,5)
(free,19591,0)
(2037,19591,3)
(free,19594,5)
(2038,19599,9)
(free,19608,1)
(2039,19609,8)
(free,19617,1)
(2040,19618,7)
(free,19625,5)
(2041,19630,8)
(free,19638,0)
(2042,19638,3)
(free,19641,7)
(2043,19648,8)
(free,19656,5)
(2044,19661,6)
(free,19667,4)
(2045,19671,2)
(free,19673,2)
(2046,19675,6)
(free,19681,6)
(2047,19687,4)
(free,19691,3)
(2048,19694,3)
(free,19697,9)
(2049,19706,5)
(free,19711,9)
(2050,19720,9)
(free,19729,5)
(2051,19734,9)
(free,19743,0)
(2052,19743,9)
(free,19752,6)
(2053,19758,6)
(free,19764,7)
(2054,19771,5)
(free,19776,3)
(2055,19779,9)
(free,19788,7)
(2056,19795,1)
(free,19796,4)
(2057,19800,9)
(free,19809,3)
(2058,19812,4)
(free,19816,2)
(2059,19818,7)
(free,19825,9)
(2060,19834,1)
(free,19835,4)
(2061,19839,6)
(free,19845,7)
(2062,19852,9)
(free,19861,8)
(2063,19869,9)
(free,19878,0)
(2064,19878,1)
(free,19879,9)
(2065,19888,7)
(free,19895,6)
(2066,19901,8)
(free,19909,4)
(2067,19913,4)
(free,19917,0)
(2068,19917,4)
(free,19921,1)
(2069,19922,8)
(free,19930,4)
(2070,19934,3)
(free,19937,7)
(2071,19944,5)
(free,19949,7)
(2072,19956,3)
(free,19959,4)
(2073,19963,8)
(free,19971,8)
(2074,19979,9)
(free,19988,4)
(2075,19992,9)
(free,20001,6)
(2076,20007,8)
(free,20015,4)
(2077,20019,9)
(free,20028,1)
(2078,20029,7)
(free,20036,5)
(2079,20041,1)
(free,20042,9)
(2080,20051,6)
(free,20057,6)
(2081,20063,9)
(free,20072,8)
(2082,20080,3)
(free,20083,3)
(2083,20086,2)
(free,20088,5)
(2084,20093,8)
(free,20101,0)
(2085,20101,3)
(free,20104,5)
(2086,20109,4)
(free,20113,8)
(2087,20121,1)
(free,20122,5)
(2088,20127,6)
(free,20133,3)
(2089,20136,3)
(free,20139,9)
(2090,20148,1)
(free,20149,2)
(2091,20151,7)
(free,20158,0)
(2092,20158,5)
(free,20163,1)
(2093,20164,2)
(free,20166,6)
(2094,20172,6)
(free,20178,7)
(2095,20185,7)
(free,20192,7)
(2096,20199,9)
(free,20208,4)
(2097,20212,3)
(free,20215,2)
(2098,20217,1)
(free,20218,3)
(2099,20221,1)
(free,20222,9)
(2100,20231,6)
(free,20237,9)
(2101,20246,4)
(free,20250,6)
(2102,20256,4)
(free,20260,4)
(2103,20264,3)
(free,20267,6)
(2104,20273,8)
(free,20281,5)
(2105,20286,1)
(free,20287,4)
(2106,20291,7)
(free,20298,9)
(2107,20307,2)
(free,20309,4)
(2108,20313,1)
(free,20314,0)
(2109,20314,1)
(free,20315,7)
(2110,20322,3)
(free,20325,6)
(2111,20331,7)
(free,20338,7)
(2112,20345,1)
(free,20346,5)
(2113,20351,3)
(free,20354,7)
(2114,20361,1)
(free,20362,2)
(2115,20364,6)
(free,20370,6)
(2116,20376,1)
(free,20377,6)
(2117,20383,8)
(free,20391,6)
(2118,20397,7)
(free,20404,4)
(2119,20408,7)
(free,20415,2)
(2120,20417,6)
(free,20423,4)
(2121,20427,8)
(free,20435,7)
(2122,20442,5)
(free,20447,0)
(2123,20447,9)
(free,20456,1)
(2124,20457,5)
(free,20462,9)
(2125,20471,3)
(free,20474,7)
(2126,20481,9)
(free,20490,6)
(2127,20496,9)
(free,20505,3)
(2128,20508,7)
(free,20515,6)
(2129,20521,7)
(free,20528,1)
(2130,20529,3)
(free,20532,8)
(2131,20540,1)
(free,20541,9)
(2132,20550,4)
(free,20554,0)
(2133,20554,4)
(free,20558,4)
(2134,20562,4)
(free,20566,3)
(2135,20569,9)
(free,20578,8)
(2136,20586,7)
(free,20593,4)
(2137,20597,5)
(free,20602,6)
(2138,20608,8)
(free,20616,3)
(2139,20619,4)
(free,20623,5)
(2140,20628,3)
(free,20631,8)
(2141,20639,4)
(free,20643,9)
(2142,20652,9)
(free,20661,7)
(2143,20668,2)
(free,20670,5)
(2144,20675,4)
(free,20679,4)
(2145,20683,7)
(free,20690,0)
(2146,20690,2)
(free,20692,9)
(2147,20701,5)
(free,20706,5)
(2148,20711,3)
(free,20714,2)
(2149,20716,4)
(free,20720,4)
(2150,20724,4)
(free,20728,6)
(2151,20734,7)
(free,20741,4)
(2152,20745,7)
(free,20752,9)
(2153,20761,9)
(free,20770,4)
(2154,20774,1)
(free,20775,6)
(2155,20781,3)
(free,20784,8)
(2156,20792,2)
(free,20794,7)
(2157,20801,6)
(free,20807,4)
(2158,20811,8)
(free,20819,1)
(2159,20820,3)
(free,20823,2)
(2160,20825,1)
(free,20826,7)
(2161,20833,7)
(free,20840,3)
(2162,20843,6)
(free,20849,1)
(2163,20850,1)
(free,20851,7)
(2164,20858,5)
(free,20863,8)
(2165,20871,6)
(free,20877,1)
(2166,20878,8)
(free,20886,0)
(2167,20886,1)
(free,20887,7)
(2168,20894,9)
(free,20903,5)
(2169,20908,4)
(free,20912,0)
(2170,20912,1)
(free,20913,2)
(2171,20915,3)
(free,20918,4)
(2172,20922,5)
(free,20927,2)
(2173,20929,3)
(free,20932,6)
(2174,20938,2)
(free,20940,6)
(2175,20946,2)
(free,20948,2)
(2176,20950,8)
(free,20958,7)
(2177,20965,8)
(free,20973,8)
(2178,20981,2)
(free,20983,6)
(2179,20989,2)
(free,20991,9)
(2180,21000,6)
(free,21006,6)
(2181,21012,1)
(free,21013,6)
(2182,21019,5)
(free,21024,1)
(2183,21025,1)
(free,21026,8)
(2184,21034,4)
(free,21038,3)
(2185,21041,6)
(free,21047,0)
(2186,21047,2)
(free,21049,1)
(2187,21050,7)
(free,21057,0)
(2188,21057,3)
(free,21060,7)
(2189,21067,3)
(free,21070,8)
(2190,21078,8)
(free,21086,6)
(2191,21092,2)
(free,21094,0)
(2192,21094,2)
(free,21096,6)
(2193,21102,4)
(free,21106,7)
(2194,21113,4)
(free,21117,0)
(2195,21117,4)
(free,21121,0)
(2196,21121,6)
(free,21127,9)
(2197,21136,4)
(free,21140,5)
(2198,21145,5)
(free,21150,4)
(2199,21154,4)
(free,21158,5)
(2200,21163,7)
(free,21170,0)
(2201,21170,9)
(free,21179,6)
(2202,21185,1)
(free,21186,9)
(2203,21195,6)
(free,21201,9)
(2204,21210,4)
(free,21214,3)
(2205,21217,9)
(free,21226,3)
(2206,21229,2)
(free,21231,4)
(2207,21235,8)
(free,21243,2)
(2208,21245,7)
(free,21252,7)
(2209,21259,2)
(free,21261,3)
(2210,21264,3)
(free,21267,8)
(2211,21275,9)
(free,21284,3)
(2212,21287,7)
(free,21294,1)
(2213,21295,5)
(free,21300,7)
(2214,21307,6)
(free,21313,1)
(2215,21314,7)
(free,21321,7)
(2216,21328,4)
(free,21332,4)
(2217,21336,1)
(free,21337,7)
(2218,21344,9)
(free,21353,2)
(2219,21355,5)
(free,21360,2)
(2220,21362,4)
(free,21366,8)
(2221,21374,8)
(free,21382,2)
(2222,21384,7)
(free,21391,8)
(2223,21399,3)
(free,21402,4)
(2224,21406,2)
(free,21408,5)
(2225,21413,2)
(free,21415,0)
(2226,21415,5)
(free,21420,3)
(2227,21423,1)
(free,21424,0)
(2228,21424,6)
(free,21430,4)
(2229,21434,2)
(free,21436,8)
(2230,21444,4)
(free,21448,0)
(2231,21448,3)
(free,21451,9)
(2232,21460,3)
(free,21463,4)
(2233,21467,4)
(free,21471,9)
(2234,21480,5)
(free,21485,3)
(2235,21488,6)
(free,21494,3)
(2236,21497,1)
(free,21498,3)
(2237,21501,1)
(free,21502,8)
(2238,21510,1)
(free,21511,8)
(2239,21519,2)
(free,21521,9)
(2240,21530,9)
(free,21539,0)
(2241,21539,8)
(free,21547,1)
(2242,21548,5)
(free,21553,5)
(2243,21558,3)
(free,21561,2)
(2244,21563,2)
(free,21565,6)
(2245,21571,4)
(free,21575,2)
(2246,21577,9)
(free,21586,0)
(2247,21586,6)
(free,21592,5)
(2248,21597,3)
(free,21600,8)
(2249,21608,9)
(free,21617,2)
(2250,21619,3)
(free,21622,3)
(2251,21625,2)
(free,21627,7)
(2252,21634,1)
(free,21635,8)
(2253,21643,3)
(free,21646,3)
(2254,21649,3)
(free,21652,7)
(2255,21659,5)
(free,21664,6)
(2256,21670,6)
(free,21676,7)
(2257,21683,4)
(free,21687,8)
(2258,21695,2)
(free,21697,6)
(2259,21703,1)
(free,21704,6)
(2260,21710,3)
(free,21713,8)
(2261,21721,6)
(free,21727,5)
(2262,21732,1)
(free,21733,1)
(2263,21734,5)
(free,21739,3)
(2264,21742,3)
(free,21745,3)
(2265,21748,9)
(free,21757,0)
(2266,21757,8)
(free,21765,1)
(2267,21766,2)
(free,21768,8)
(2268,21776,8)
(free,21784,6)
(2269,21790,8)
(free,21798,8)
(2270,21806,7)
(free,21813,5)
(2271,21818,4)
(free,21822,5)
(2272,21827,7)
(free,21834,0)
(2273,21834,8)
(free,21842,3)
(2274,21845,2)
(free,21847,0)
(2275,21847,9)
(free,21856,8)
(2276,21864,7)
(free,21871,7)
(2277,21878,1)
(free,21879,1)
(2278,21880,6)
(free,21886,6)
(2279,21892,1)
(free,21893,4)
(2280,21897,8)
(free,21905,6)
(2281,21911,6)
(free,21917,7)
(2282,21924,1)
(free,21925,9)
(2283,21934,5)
(free,21939,9)
(2284,21948,8)
(free,21956,3)
(2285,21959,3)
(free,21962,9)
(2286,21971,5)
(free,21976,2)
(2287,21978,1)
(free,21979,7)
(2288,21986,7)
(free,21993,9)
(2289,22002,6)
(free,22008,3)
(2290,22011,6)
(free,22017,6)
(2291,22023,3)
(free,22026,2)
(2292,22028,4)
(free,22032,3)
(2293,22035,5)
(free,22040,4)
(2294,22044,1)
(free,22045,1)
(2295,22046,7)
(free,22053,4)
(2296,22057,3)
(free,22060,2)
(2297,22062,8)
(free,22070,7)
(2298,22077,7)
(free,22084,4)
(2299,22088,3)
(free,22091,7)
(2300,22098,9)
(free,22107,4)
(2301,22111,6)
(free,22117,4)
(2302,22121,9)
(free,22130,5)
(2303,22135,1)
(free,22136,3)
(2304,22139,9)
(free,22148,2)
(2305,22150,4)
(free,22154,5)
(2306,22159,4)
(free,22163,8)
(2307,22171,4)
(free,22175,5)
(2308,22180,4)
(free,22184,8)
(2309,22192,6)
(free,22198,1)
(2310,22199,9)
(free,22208,6)
(2311,22214,2)
(free,22216,3)
(2312,22219,1)
(free,22220,2)
(2313,22222,1)
(free,22223,9)
(2314,22232,3)
(free,22235,9)
(2315,22244,2)
(free,22246,2)
(2316,22248,1)
(free,22249,2)
(2317,22251,7)
(free,22258,9)
(2318,22267,8)
(free,22275,1)
(2319,22276,7)
(free,22283,4)
(2320,22287,8)
(free,22295,5)
(2321,22300,3)
(free,22303,7)
(2322,22310,2)
(free,22312,0)
(2323,22312,6)
(free,22318,7)
(2324,22325,4)
(free,22329,5)
(2325,22334,2)
(free,22336,6)
(2326,22342,7)
(free,22349,4)
(2327,22353,3)
(free,22356,2)
(2328,22358,4)
(free,22362,4)
(2329,22366,5)
(free,22371,3)
(2330,22374,9)
(free,22383,7)
(2331,22390,6)
(free,22396,8)
(2332,22404,8)
(free,22412,7)
(2333,22419,5)
(free,22424,4)
(2334,22428,6)
(free,22434,4)
(2335,22438,3)
(free,22441,5)
(2336,22446,6)
(free,22452,3)
(2337,22455,1)
(free,22456,4)
(2338,22460,1)
(free,22461,8)
(2339,22469,3)
(free,22472,8)
(2340,22480,2)
(free,22482,7)
(2341,22489,6)
(free,22495,3)
(2342,22498,5)
(free,22503,5)
(2343,22508,7)
(free,22515,1)
(2344,22516,8)
(free,22524,4)
(2345,22528,3)
(free,22531,9)
(2346,22540,6)
(free,22546,3)
(2347,22549,4)
(free,22553,2)
(2348,22555,8)
(free,22563,3)
(2349,22566,6)
(free,22572,4)
(2350,22576,5)
(free,22581,4)
(2351,22585,5)
(free,22590,7)
(2352,22597,1)
(free,22598,4)
(2353,22602,2)
(free,22604,3)
(2354,22607,9)
(free,22616,0)
(2355,22616,5)
(free,22621,0)
(2356,22621,5)
(free,22626,5)
(2357,22631,8)
(free,22639,9)
(2358,22648,2)
(free,22650,5)
(2359,22655,8)
(free,22663,7)
(2360,22670,9)
(free,22679,1)
(2361,22680,8)
(free,22688,8)
(2362,22696,8)
(free,22704,7)
(2363,22711,7)
(free,22718,4)
(2364,22722,9)
(free,22731,6)
(2365,22737,1)
(free,22738,5)
(2366,22743,5)
(free,22748,0)
(2367,22748,9)
(free,22757,7)
(2368,22764,9)
(free,22773,4)
(2369,22777,1)
(free,22778,7)
(2370,22785,3)
(free,22788,6)
(2371,22794,3)
(free,22797,8)
(2372,22805,6)
(free,22811,6)
(2373,22817,9)
(free,22826,0)
(2374,22826,9)
(free,22835,2)
(2375,22837,3)
(free,22840,4)
(2376,22844,5)
(free,22849,5)
(2377,22854,1)
(free,22855,1)
(2378,22856,4)
(free,22860,4)
(2379,22864,7)
(free,22871,2)
(2380,22873,6)
(free,22879,3)
(2381,22882,9)
(free,22891,5)
(2382,22896,6)
(free,22902,1)
(2383,22903,5)
(free,22908,6)
(2384,22914,4)
(free,22918,1)
(2385,22919,4)
(free,22923,1)
(2386,22924,9)
(free,22933,3)
(2387,22936,2)
(free,22938,0)
(2388,22938,4)
(free,22942,6)
(2389,22948,8)
(free,22956,8)
(2390,22964,8)
(free,22972,3)
(2391,22975,1)
(free,22976,1)
(2392,22977,8)
(free,22985,4)
(2393,22989,7)
